filtered_rank,player_id,player_name,n_press,n_rows,participation_total,participation_per_press,participation_rank,distance_total,distance_per_press,distance_rank,check_total,check_per_press,check_rank,position
245,c5c3387a-6e3e-1ae9-824c-315974f6414e,"Berard, Brett",218.0,848,-1.098298441498022,-0.0042242247749923,680.0,1.6050355435424104,0.0064719175142839,362.0,1.020290566857443,0.0046802319580616,429.0,F
246,88e216a2-1386-7181-fda4-1819e8611ca5,"Wise, Jake",136.0,528,-0.6061409630146541,-0.0043295783072475,684.0,4.84739373056046,0.0356426009600033,90.0,0.6264268392561259,0.0046060797004126,430.0,F
247,0197019c-0e19-f14e-cdab-ce4bb3630856,"Laferriere, Mathias",201.0,728,0.309960455919982,0.0014973935068598,469.0,5.025495040559248,0.0245146099539475,180.0,0.9062531566370188,0.0045087221723234,431.0,RW
248,e0cea5f8-086b-dec5-d799-9f09a23f8d52,"Gambrell, Dylan",207.0,890,-0.3704849965108158,-0.0016613676973579,591.0,4.925519030470552,0.022803328844771,203.0,0.9135657145883458,0.0044133609400403,432.0,C
249,e850e12b-4214-353a-3bbe-aad41042acd5,"Griffith, Seth",172.0,628,0.3658920679227733,0.002032733710682,447.0,3.9762965373190857,0.0220905363184393,210.0,0.737264567782828,0.0042864219057141,433.0,LW
250,93dd4a43-8051-720f-47cc-fa4250b969ed,"Cederqvist, Filip",145.0,558,-0.4366887648290296,-0.0027638529419558,638.0,2.1051059284846083,0.0133234552435734,296.0,0.6175726336328843,0.0042591216112612,434.0,LW
251,1b82a2ec-e891-f657-0e2c-842e3a0fd79f,"Suess, C.J.",264.0,1023,2.394185857176089,0.0089003191716583,199.0,6.970838540356171,0.0260105915684931,166.0,1.121912059361906,0.0042496668915223,435.0,C
252,a2f8a1c4-75eb-63d8-4e1d-dbb361fdaeb0,"Foudy, Jean-Luc",70.0,260,0.0944242847173763,0.0012760038475321,477.0,0.6345721735306732,0.0089376362469108,339.0,0.2912379180117489,0.0041605416858821,436.0,RW
253,7f87b4e4-74a0-39b3-ec2d-526b02fbdfe0,"Wolanin, Christian",146.0,408,-1.206272388927657,-0.005385144593427,739.0,-1.9384500464474583,-0.009364492978007,604.0,0.6064758371465051,0.0041539440900445,437.0,D
254,efe32eee-dd5c-b72b-7da9-d193d8e04efc,"Klapka, Adam",179.0,716,1.201065364038149,0.0062231366012339,290.0,9.716072668443667,0.0516812375981046,29.0,0.7163619882934289,0.0040020222809688,438.0,RW
255,f8513815-ad09-b742-fef8-9814f2313b80,"Steen, Oskar",63.0,251,0.70413817166783,0.0103549731127622,166.0,1.2898841247941113,0.0192520018625986,236.0,0.2473996145432341,0.0039269780086227,439.0,RW
256,fc414242-12e8-6043-d405-65eef24051c1,"Olausson, Oskar",144.0,567,0.8760153524075371,0.0052456009126199,333.0,5.767220457926373,0.0365013953033314,84.0,0.5636316417144143,0.0039141086230167,440.0,F
257,40f7ce41-67aa-9b1e-4629-14ea33e8799f,"Cates, Jackson",197.0,905,-0.5501872528494993,-0.0028360167672654,641.0,2.903427650619355,0.0147382114244637,282.0,0.7637698955196974,0.0038770045457852,441.0,F
258,c9f1b830-ca38-5bbd-4af7-d2fe66f07865,"Wagner, Chris",57.0,223,-0.5823389160269828,-0.0100403261383962,862.0,1.2559144868980576,0.0216536980499665,216.0,0.21126470380704,0.0037063983124042,442.0,C
259,cf47f181-03bc-cec7-23d8-23f407701653,"Weissbach, Linus",129.0,508,0.4531123517097004,0.0031249127704117,413.0,-1.6250477383744515,-0.0117757082490902,664.0,0.4413876012493498,0.0034216093120104,448.0,LW
260,2bac8c42-d730-5703-9583-b7cebb96c736,"Thrun, Henry",60.0,132,-1.130065131425913,-0.012841649220749,913.0,-2.4349992722505234,-0.0293373406295243,985.0,0.2016142562352722,0.0033602376039212,449.0,D
261,61b3f3d2-10b6-46fd-9416-8976a893ef23,"Highmore, Matthew",126.0,474,-2.4640928122819257,-0.0133918087624017,923.0,-1.498587269995932,-0.0086623541618261,584.0,0.3895123817022594,0.003091368108748,450.0,C
262,e64fc75f-ab07-a14e-a0ae-46ea4a5afc54,"Duszak, Joseph",145.0,385,1.3327099325424523,0.0057444393644071,313.0,-3.0274191382581748,-0.0129932151856574,699.0,0.4233830659882487,0.002919883213712,451.0,D
263,9e79de97-35f6-4db9-5b4d-bdb166ba4de0,"Oesterle, Jordan",101.0,204,-0.3435391951616651,-0.0022601262839583,613.0,-3.902956005264531,-0.0260197067017635,946.0,0.2862673480137356,0.0028343301783538,452.0,D
264,73819ce9-d8cf-b983-9994-bf279611d66f,"Hutton, Grant",93.0,256,-0.3858455454756915,-0.0023384578513678,618.0,-1.755064034326063,-0.0105093654750063,632.0,0.2625234116308356,0.0028228323831272,453.0,D
265,561c6f7f-ceeb-36da-d6e4-f2586e2e8316,"Ostapchuk, Zack",206.0,791,-0.4049953477552912,-0.0016330457570777,587.0,3.110978016837558,0.0126462521009656,306.0,0.5680905294962679,0.0027577210169721,454.0,C
266,79b63b9f-49dc-162b-951e-053b32088ce5,"Smallman, Spencer",138.0,492,0.6114712723889282,0.0042170432578546,366.0,5.224386421312802,0.03731704586652,81.0,0.3595310387730996,0.0026052973824137,455.0,C
267,912119f4-6991-e717-ea68-1137c057d277,"Vrana, Jakub",89.0,345,0.3740753663642711,0.0036317996734395,389.0,2.48842870576094,0.0239271990938551,187.0,0.2215201433112736,0.0024889903742839,456.0,RW
268,e88acb6b-d5da-6c45-42b6-b77998c3203f,"Rousek, Lukas",107.0,427,0.230107001628286,0.0017977109502209,457.0,0.6279895050419371,0.0054137026296718,375.0,0.2599116876230019,0.0024290811927383,457.0,RW
269,cdc94907-804c-5cef-ce85-830a04ee6718,"Hickey, Brandon",101.0,295,-0.8816782972784365,-0.0058005151136739,751.0,-1.4382532050773384,-0.009918987621223,614.0,0.245317373913758,0.0024288848902352,458.0,D
270,eeab9820-8fb9-1fe7-a710-54c9e7a4e778,"Chisholm, Declan",29.0,94,-0.5731612002791346,-0.0146964410327983,950.0,-0.5716488349945816,-0.015879134305405,762.0,0.0679266764170021,0.0023422991867931,459.0,D
271,8750d372-0576-0fce-74d6-1a871d154ade,"Renouf, Dan",172.0,470,-2.0141730635031396,-0.007572079186102,802.0,-4.989936212119437,-0.0200399044663431,849.0,0.3933900547311473,0.002287151480995,460.0,D
272,55083278-5797-8647-ed4f-5deab1f4fb43,"Barron, Justin",70.0,148,0.6256327052802982,0.0042272480086506,365.0,-2.6180044347457088,-0.0181805863524007,806.0,0.1529829780160013,0.0021854711145143,462.0,D
273,2edb2923-a2c9-13d1-fa88-d6659c99b38e,"Malott, Jeff",256.0,1079,-0.0149139334728999,-5.736128258807688e-05,531.0,3.900147234269646,0.0150005662856524,279.0,0.5328801382301562,0.0020815630399615,463.0,LW
274,47ec1584-2245-2836-a706-e0835ffee601,"Andersson, Lias",130.0,520,0.6390532682019079,0.0045003751281824,353.0,3.21372196568225,0.0238053478939425,188.0,0.2696375148380568,0.0020741347295235,464.0,C
275,629d5563-2754-3120-3402-3b116164482f,"Bellows, Kieffer",139.0,540,-0.9473993952081876,-0.0059584867623156,754.0,2.3524514848331206,0.0156830098988874,272.0,0.2832482424956161,0.0020377571402562,465.0,LW
276,e2214881-b6b0-b1c9-6e83-a6b289c4f33f,"Primeau, Mason",120.0,447,0.0192428471737617,0.0001468919631584,519.0,3.0346093224042696,0.0242768745792341,183.0,0.239456431865414,0.0019954702655451,466.0,F
277,1528eac5-8aa1-8745-fd3f-52cb7c35ab0d,"Seney, Brett",221.0,862,0.7723063503140272,0.0034324726680623,402.0,3.158262342706407,0.0143557379213927,285.0,0.4181777264719943,0.001892206907113,467.0,F
278,4e110e5d-1ce8-74cf-5df3-63609c738785,"Gaudette, Adam",225.0,873,-0.1241672481972545,-0.0004888474338474,548.0,3.525977314478715,0.0138273620175635,290.0,0.3906255832800017,0.0017361137034666,468.0,RW
279,8682f8c1-304a-51d9-6663-158ca58fa6c9,"Didier, Josiah",126.0,263,-0.4916503838101878,-0.0022761591843064,615.0,-3.952226784319631,-0.0199607413349476,846.0,0.1848997781414161,0.0014674585566779,470.0,D
280,cea95974-dc8a-a373-919e-beb7ff91d488,"Murray, Brett",169.0,719,-0.9825994417306344,-0.0056797655591366,749.0,3.73968161965122,0.0225282025280193,207.0,0.2139952540945318,0.0012662441070682,471.0,LW
281,8442a8c0-dd62-152e-c0ce-60870675dd26,"Wanner, Maximus",22.0,0,-1.8474040474528952,-0.0069713360281241,788.0,-4.772483438769485,-0.0184979978246879,815.0,0.025505872882286,0.0011593578582857,472.0,D
282,b7040b98-e0ad-fc0e-361b-5bbecc555942,"Evans, Ryker",124.0,338,-0.5213014654570826,-0.0027877083714282,639.0,-2.739623278169676,-0.0147291574095143,742.0,0.1397420137904006,0.0011269517241161,473.0,D
283,5cfb433e-f489-5965-e0f1-6ccb5d7a2b2c,"Nikkanen, Henri",199.0,794,0.9588101884159111,0.0046771228703215,350.0,10.48442275140167,0.051903082927731,26.0,0.1850962206485755,0.0009301317620531,476.0,C
284,987b6366-d0e8-ced6-e37d-95f8ca177630,"Carlsson, Lucas",157.0,435,2.361442195859503,0.0104488592737146,164.0,-1.774866807350584,-0.0082551944527934,579.0,0.1435967188676143,0.0009146287825962,477.0,D
285,d08159e8-335c-017c-ec2d-22575807193d,"Okhotyuk, Nikita",26.0,45,1.1837404047452895,0.0263053423276731,47.0,0.0431579823474441,0.0009590662743876,419.0,0.0235478131968653,0.0009056851229563,478.0,D
286,95faf17f-eeab-555e-2e51-7af990402dc6,"Samoskevich, Mackie",200.0,748,1.2435496627122593,0.0061868142423495,291.0,4.613026986461202,0.0228367672597089,202.0,0.1719605232040342,0.0008598026160201,479.0,RW
287,62266127-46c0-5420-5d10-5a6068de1b5d,"Lockwood, Will",128.0,477,0.0065899046289838,5.4462021727139213e-05,523.0,1.4703916195788975,0.0117631329566311,320.0,0.094003963348771,0.0007344059636622,480.0,F
288,d06b76a3-3d86-0789-4ece-8c2bbb8dac2a,"Bischoff, Jake",187.0,561,-1.6390474528960215,-0.0051542372732579,730.0,-5.226777688736638,-0.0172500913819691,789.0,0.1282798460370602,0.0006859884814816,481.0,D
289,a23408ce-f1c0-03b6-d7ef-60da484f7212,"Nylander, Alexander",88.0,330,0.3331484066061879,0.0023796314757584,436.0,2.908752234236394,0.0299871364354267,120.0,0.0310403613515062,0.0003527313789943,483.0,RW
290,f2672d3d-1839-4bbf-958e-0af6458a7c50,"Broberg, Philip",111.0,227,1.3084787159804612,0.0070728579242187,262.0,-2.2529603191252017,-0.0128009109041204,694.0,0.0153048847904,0.0001378818449585,484.0,D
291,e816e950-29af-f11a-16dc-9be28900788e,"Maillet, Philippe",145.0,513,0.106792277273785,0.0006208853329871,496.0,1.459327428047535,0.0090081940002934,338.0,0.010214772995986,7.04467103171452e-05,485.0,C
292,b26348d5-86ba-a414-caa0-1aea4d766bc3,"Stillman, Riley",60.0,135,0.4552861130495468,0.0037015131142239,386.0,-2.657770916967585,-0.0219650489005585,893.0,0.0005768168935399,9.613614892332404e-06,486.0,D
293,c2ac142e-72a6-58c2-9f0a-acc2ae622a90,"Agozzino, Andrew",232.0,798,-0.0746789951151423,-0.0002828749814967,540.0,0.5468775808345303,0.0022786565868105,402.0,-0.0396792573335655,-0.0001710312816101,487.0,C
294,3b45ddb8-fde0-99cf-6165-f66bd4462ddb,"Salo, Robin",146.0,291,-0.4220202372644794,-0.0016421020905232,588.0,-5.376158648524759,-0.0207573692993233,864.0,-0.0375160883362222,-0.0002569595091522,488.0,D
295,f3da2b72-e9b7-6d05-ee3e-834953f9f070,"Marody, Cooper",181.0,690,1.0196743428704356,0.0050478927864873,339.0,4.587292916077879,0.0241436469267256,184.0,-0.0586746886828752,-0.0003241695507341,489.0,RW
296,0af3f2e3-7646-a092-4313-a467ee77fcdd,"Hunt, Daemon",160.0,396,-2.909927890207024,-0.0129330128453645,914.0,-4.082875208708457,-0.0182271214674484,808.0,-0.0623766139588144,-0.0003898538372425,490.0,D
297,c5bb348a-a28c-3c1a-4f75-6eda7f448443,"Simek, Radim",137.0,292,0.6844231216561998,0.0031395556039275,412.0,-3.780746777086521,-0.0189037338854326,824.0,-0.053622843733732,-0.0003914076184943,491.0,D
298,e8165ae5-3c31-795b-1801-ef1618fd451f,"Hollowell, Mac",157.0,373,0.3129216096766699,0.0010293474002522,485.0,-2.972897951737251,-0.0102868441236583,622.0,-0.0694184863739491,-0.0004421559641652,492.0,D
299,4cbd21fa-5265-f7d5-ac2f-2fd78d7480aa,"Hirose, Akito",86.0,250,0.6905617585485001,0.0051921936732969,335.0,-1.6605259692436696,-0.0126757707575852,690.0,-0.0406883535607127,-0.0004731203902408,493.0,D
300,42d8748f-fc64-ecc4-7d4b-36f4f690f0a6,"Malinski, Sam",103.0,256,1.5466445685043038,0.0097273243302157,179.0,-0.5405318131175573,-0.0034210874247946,479.0,-0.0511714271079452,-0.0004968099719217,494.0,D
301,967b2a1b-5b32-53aa-97e0-344f226f85dc,"Smejkal, Jiri",118.0,463,-1.989832519190509,-0.0134448143188547,926.0,0.0790198608352261,0.0005525864394071,423.0,-0.0593738667086043,-0.0005031683619373,495.0,F
302,0b85f915-4c74-a01b-ed14-6943a16bae21,"Romano, Anthony",21.0,87,-0.4296534077692486,-0.0171861363107699,974.0,0.7628212909881324,0.0331661430864405,103.0,-0.0159127371678284,-0.0007577493889442,496.0,F
303,a8b58f4d-a821-d7b0-b74e-f537ad471336,"Sautner, Ashton",170.0,472,1.4667062107466862,0.0054524394451549,328.0,-5.568471505668999,-0.0210131000213924,871.0,-0.1351301101598818,-0.0007948830009404,497.0,D
304,e4245dd4-69d2-7fa5-6473-a4f26787eed9,"Jobst, Mason",181.0,735,-2.3305303558967196,-0.0113132541548384,885.0,1.2755593042838558,0.0067134700225466,360.0,-0.1644188081582802,-0.0009083912052943,498.0,C
305,5bd9a56b-e7ed-0f23-4c35-63587ff2bd90,"Kaspick, Tanner",181.0,705,0.5530588508955577,0.0027652942544777,423.0,6.549377162741842,0.0357889462444909,88.0,-0.1770905302426069,-0.0009784007195724,499.0,F
306,0d3d8f91-b7fc-3d13-09dd-0e51c390ed6f,"Crotty, Cameron",157.0,456,1.2614933705512916,0.0056316668328182,317.0,-3.8944402533806386,-0.0175425236638767,798.0,-0.1595261805010885,-0.0010160903216629,500.0,D
307,e2268782-d1cd-c267-e7ab-c1fd76d2e34f,"Connauton, Kevin",154.0,398,-0.8649651081646887,-0.0033396336222574,658.0,-3.4134202609428694,-0.013545318495805,712.0,-0.1575700671452016,-0.0010231822541896,501.0,D
308,e83be427-c991-506c-5133-ca5f4a743e97,"Day, Sean",89.0,136,-1.250876948127471,-0.0068729502644366,784.0,-1.8278002518023304,-0.0112134984773149,641.0,-0.0921883375023462,-0.0010358240168802,503.0,D
309,ceba5090-f6e0-e944-7ceb-e629c8348684,"McLain, Mitch",188.0,743,-0.272042335426843,-0.001528327727117,582.0,1.6593244693479714,0.0092699691025026,337.0,-0.1951367114090505,-0.0010379612308992,504.0,F
310,3368d715-4eb3-12ac-5ca3-637be728e649,"Comtois, Maxime",182.0,782,-0.3598499651081641,-0.0018266495690769,595.0,4.418764497364431,0.0227771365843527,204.0,-0.1967751553993666,-0.0010811821725239,505.0,F
311,42e3b869-a651-df12-3291-53f0f3320501,"Gettinger, Timothy",164.0,570,1.4619295184926733,0.0077350768174215,251.0,4.19219679714735,0.0236847276674991,190.0,-0.1841892943508316,-0.0011231054533587,506.0,LW
312,6702a3ca-377e-db75-149b-2621c1febba3,"Belzile, Alex",192.0,718,-0.7066038613631072,-0.0034301158318597,663.0,3.656923706630725,0.0178386522274669,253.0,-0.2169000749651213,-0.0011296878904433,507.0,F
313,647a31e3-83fc-035d-c92c-bedd256d0c59,"Brisebois, Guillaume",22.0,59,-0.0838206559665037,-0.0022058067359606,610.0,-1.0862536157243787,-0.0301737115478994,989.0,-0.0266611144421541,-0.0012118688382797,508.0,D
314,0f1cb51b-ffed-b0a3-4bb4-5521cdddbf60,"Xhekaj, Arber",44.0,98,0.7288055361712029,0.0095895465285684,181.0,-0.9506465348793232,-0.0132034240955461,703.0,-0.0562969515076647,-0.0012794761706287,509.0,D
315,d85ec4b9-edd3-0949-8aa2-d27637d19918,"Crookshank, Angus",104.0,364,-0.6230635031402648,-0.0042675582406867,681.0,0.1562962783732396,0.001092980967645,416.0,-0.1395129644801036,-0.0013414708123086,510.0,LW
316,9fe70024-cd66-80eb-aa49-5618b43fa865,"Knyzhov, Nikolai",83.0,184,2.738285647825076,0.0174413098587584,77.0,-0.7534212589149364,-0.0049567188086508,507.0,-0.1119526712008213,-0.0013488273638653,511.0,D
317,45600aff-c442-b856-6e9a-ae22ed437997,"Attard, Ronald",171.0,473,2.2638695045359394,0.0090554780181437,193.0,-0.5723986932733586,-0.0023458962839072,461.0,-0.232222664454035,-0.0013580272775089,512.0,D
318,0216a2f3-905b-a0cc-78d2-1ace22850834,"Richard, Anthony",174.0,681,-2.2117411025819953,-0.011955357311254,899.0,-0.0680116940761101,-0.0003820881689669,443.0,-0.2372520701530427,-0.0013635176445577,513.0,LW
319,e69dd394-c120-c096-00ba-2db135c0a1b1,"Dube, Pierrick",196.0,734,1.5886927192370326,0.0077877094080246,247.0,5.798292774512514,0.0288472277338931,131.0,-0.2932103682965223,-0.0014959712668189,514.0,RW
320,4d495b06-e706-89e3-59ae-b670e6ace70f,"Koch, Davis",20.0,59,-0.3579762735519888,-0.0188408565027362,982.0,0.0688677701128842,0.0036246194796254,388.0,-0.030421106623403,-0.0015210553311701,515.0,F
321,b9f1b352-9b5d-ada7-2fc9-1ce3ed96cfa1,"McPhee, Graham",104.0,383,-0.3917236566643401,-0.0028592967639732,644.0,0.9159438199620442,0.0072693953965241,355.0,-0.1599906856176483,-0.0015383719770927,516.0,LW
322,5bd62585-fe76-88d0-45d7-8841bb9908ce,"McKeown, Roland",196.0,502,0.6407839032333111,0.0020277971621307,449.0,-1.616583728357579,-0.0055173506087289,519.0,-0.305250631478738,-0.0015574011810139,517.0,D
323,cb889642-eedd-496a-9c02-563f569c6359,"Roos, Filip",136.0,363,0.7550767620376839,0.0032268237693918,409.0,-3.244082886042018,-0.0141663008124105,728.0,-0.2205289506514189,-0.0016215364018486,518.0,D
324,adce8fef-8cdf-c45c-6d59-68ef391c977a,"Kisakov, Alexander",57.0,251,-0.3171807397069084,-0.004805768783438,700.0,1.4459555661453574,0.0249302683818165,174.0,-0.1141221257751996,-0.0020021425574596,519.0,F
325,15e46e6c-821c-e6ae-dc28-f161cd626ca5,"Brooks, Adam",104.0,415,-0.0691765526866709,-0.000628877751697,552.0,2.2254240872437707,0.0220339018538987,211.0,-0.2105214653804341,-0.0020242448594272,520.0,C
326,24e877cf-3574-a5f2-8b07-8dbb117f561d,"Gravel, Kevin",148.0,335,0.0623098394975583,0.0002396532288367,515.0,-4.672326309767799,-0.0186148458556486,818.0,-0.3010639461981486,-0.0020342158526901,521.0,D
327,1da47f43-7819-0b12-6759-4d9cbe68416c,"Stewart, Dean",128.0,343,1.129951151430566,0.0061078440617868,293.0,-0.0291252858322125,-0.0001582895969141,438.0,-0.274101777821869,-0.0021414201392333,522.0,D
328,0a1c9c34-5a23-e5ef-85e7-5ea4c9f85af2,"Kuznetsov, Yan",153.0,376,-1.6152454059083503,-0.0067867454029762,782.0,-7.217804362717543,-0.0319371874456528,996.0,-0.3404020213431593,-0.0022248498127003,523.0,D
329,8e72a880-86a7-efa3-ddfd-a1127df16d89,"Bowers, Shane",122.0,442,-0.4781495696673641,-0.0037948378545028,669.0,1.7062269666567,0.0143380417366109,286.0,-0.2995327200641862,-0.0024551862300343,524.0,RW
330,7cbfd18a-87fc-1935-d240-d08c0ca78a00,"Savoie, Carter",27.0,0,-0.5917236566643402,-0.0043191507785718,683.0,-1.6864591937630895,-0.0126801443140081,691.0,-0.068630392623221,-0.0025418663934526,526.0,LW
331,befd7372-8a19-ca5a-c1db-88c82ad4500b,"Criscuolo, Kyle",239.0,949,0.4061758548499658,0.0016923993952081,462.0,5.456335979875745,0.0231200677113379,199.0,-0.6164401286927528,-0.002579247400388,549.0,C
332,604d9f76-2548-d1b7-d7db-bbeccf411412,"Walker, Nathan",99.0,356,-1.0189206792277272,-0.0097040064688354,851.0,-0.4132489312936746,-0.0039735474162853,492.0,-0.2591021833975164,-0.002617193771692,550.0,LW
333,bc2abfcb-4444-082a-2f24-73a1a10338f5,"Biro, Brandon",164.0,655,0.8845522214468486,0.004705065007696,349.0,5.1939638171133815,0.0298503667650194,126.0,-0.4317687983457632,-0.002632736575279,551.0,F
334,81f67e82-04fb-7536-2181-669ac1247363,"MacLean, Kyle",112.0,398,-0.7147801814375433,-0.0060065561465339,756.0,-0.440856865489712,-0.0036738072124142,484.0,-0.300720782013016,-0.002685006982259,552.0,C
335,5833dbf2-d4d6-e001-2cd5-74d2a3bac7c2,"Boucher, Matthew",34.0,128,-0.1585903698534542,-0.004805768783438,700.0,0.2006106774790514,0.0059003140435015,368.0,-0.0951068144857728,-0.0027972592495815,553.0,LW
336,11147770-b835-0375-d510-285823af4af9,"Beaucage, Alex",116.0,474,-1.0193300767620377,-0.0088637397979307,835.0,0.4798933929225599,0.0041370120079531,383.0,-0.3291730566654048,-0.0028376987643569,554.0,RW
337,195db92d-b85c-e1c2-0f7e-6f1cb57dde82,"Hudon, Charles",160.0,508,-1.431066527099325,-0.0074148524720172,794.0,2.3010940180935635,0.013074397830077,302.0,-0.4651868117830711,-0.0029074175736441,556.0,F
338,61a43f85-2e5c-ef36-a82e-322e6e622997,"Guenette, Maxence",144.0,399,-1.1917794836008366,-0.0048446320471578,722.0,-2.6505724860011397,-0.0112312393474624,644.0,-0.4314308299253739,-0.0029960474300373,557.0,D
339,a434fff2-8e1b-5bc6-1759-b545496778b5,"Edvinsson, Simon",119.0,255,0.6269853454291702,0.0031506801277847,411.0,-1.82593605970084,-0.0094608085994862,607.0,-0.3595755025805468,-0.0030216428788281,558.0,D
340,86d443fb-d036-6a5f-adfe-abd2286c4a74,"Blandisi, Joseph",209.0,828,1.451830658292627,0.0063676783258448,288.0,5.930913862061759,0.0274579345465822,142.0,-0.6594461091783597,-0.0031552445415232,559.0,F
341,cce167f2-c8fd-27c9-a350-0a4931c5b132,"Megna, Jayson",214.0,912,0.0007315654803449,3.2370153997565293e-06,526.0,4.285559816651343,0.0195687662860791,234.0,-0.6817284865138492,-0.0031856471332422,560.0,C
342,9ef6d4ec-63a9-9da3-2580-cc0bfca09b47,"Malone, Brad",173.0,681,-0.4004675505931607,-0.0023282997127509,617.0,5.240991057112373,0.0310117814030317,111.0,-0.579368397337408,-0.0033489502736266,561.0,C
343,83cfcd84-1391-c9fa-11b5-d3ec86ed5781,"Erne, Adam",100.0,339,-0.4471411956268897,-0.0046097030476998,696.0,2.968375002524378,0.0309205729429622,114.0,-0.3438566561820548,-0.0034385665618205,562.0,LW
344,16639321-8e4f-7071-4f1a-276266715f99,"Peca, Matthew",129.0,450,-0.3457373807862289,-0.0023680642519604,620.0,2.5652183147391816,0.0181930376931856,248.0,-0.4463233505530322,-0.0034598709345196,563.0,C
345,6082f959-421e-173b-b5e4-e1ffd5fc7d18,"Pelletier, Jakob",73.0,317,0.2919702256338686,0.0039455435896468,379.0,3.2454520263561837,0.0438574598156241,45.0,-0.2539094138402833,-0.003478211148497,564.0,LW
346,fcc211ea-3d12-1067-28c0-3465b4cb586d,"Hajek, Libor",20.0,42,-0.1442754128867177,-0.0045086066527099,689.0,-0.3380758676216558,-0.0109056731490856,638.0,-0.0714748339675284,-0.0035737416983764,565.0,D
347,6110cbf6-1606-3431-643c-78b0e035f5ff,"Gawdin, Glenn",203.0,781,1.0397383112351717,0.0039989935047506,378.0,1.4289237187672827,0.0062398415666693,365.0,-0.7366919407619066,-0.0036290243387286,566.0,F
348,e8fcf932-3019-3ccc-543b-67b8c8e584bb,"Petrovic, Alexander",244.0,634,1.8356199116073515,0.0056307359251759,318.0,-1.1867922988739303,-0.0037203520340875,486.0,-0.9773725584540598,-0.0040056252395658,568.0,D
349,630a1773-ff25-478d-a32d-4109d5924b0c,"Kiersted, Matt",140.0,340,-1.1965073272854143,-0.0055393857744695,745.0,-5.96652805689603,-0.0276228150782223,962.0,-0.5629473574682804,-0.0040210525533448,569.0,D
350,672c5ab2-c18e-1dff-3366-1739eadb7e5b,"Middleton, Keaton",175.0,415,0.1893021632937901,0.0006395343354519,494.0,-9.86585691470286,-0.0351098110843518,1010.0,-0.7436795732298875,-0.0042495975613136,571.0,D
351,6e6168a5-df29-f732-cbd8-5e5d3ccfc780,"Back, Oskar",197.0,832,1.3480483833449646,0.006512311030652,281.0,6.434258408164821,0.0320112358615165,106.0,-0.8400376906765059,-0.0042641507140939,572.0,C
352,9b4ee081-3050-ae6e-ca41-47d034838030,"Dach, Colton",171.0,674,0.6738171667829733,0.0041338476489752,372.0,3.89698983479191,0.0240554928073574,186.0,-0.7349255084223678,-0.004297809990774,573.0,C
353,f4273f89-7803-88f9-bdc0-01625b90fc63,"Holmberg, Pontus",30.0,111,-0.5620411723656664,-0.0187347057455222,981.0,-0.0107052136090309,-0.0003691452968631,442.0,-0.1292736454302471,-0.0043091215143415,574.0,RW
354,1d33070c-e556-fb1e-bc44-0073a18d3693,"Miller, Brenden",122.0,351,-0.1476308443824139,-0.0007770044441179,556.0,-2.7288607129561413,-0.0145152165582773,733.0,-0.5270302322403442,-0.0043199199363962,575.0,D
355,48d0d556-7f19-8d92-f6ff-b83120c8c32b,"Hofer, Ryan",128.0,550,-0.4914166085136074,-0.0037801277577969,668.0,1.0095813915657312,0.0078873546216072,350.0,-0.5554915165724207,-0.004339777473222,576.0,RW
356,a2931977-2953-a366-84f6-402e39590fc9,"Melnick, Josh",171.0,644,-1.2379681321237492,-0.0066201504391644,777.0,2.2891124746520077,0.0128601824418652,303.0,-0.7541572325509787,-0.0044102762137484,577.0,C
357,58ff86bf-e659-f9dc-3f5f-6a51741e47ab,"Zohorna, Radim",65.0,226,-0.9713991625959524,-0.011992582254271,902.0,1.2515575650554904,0.017382743959104,260.0,-0.2868712172487472,-0.0044134033422884,578.0,C
358,58783cc8-82b3-f9f3-fcf1-fec74713086f,"Soderstrom, Victor",179.0,460,2.4061491044428944,0.0091142011531927,192.0,-2.4121790707367072,-0.0092067903463233,601.0,-0.7902033414431531,-0.0044145438069449,579.0,D
359,add3d394-1378-64cf-5d00-dc6027bcf5bd,"Slavin, Josiah",246.0,977,0.0809699930216337,0.0003010036915302,512.0,10.249439237074396,0.0398810865255813,71.0,-1.096996406670912,-0.0044593349864671,580.0,LW
360,b2485777-a1f9-23e9-5c28-c99761cd10e2,"Grimaldi, Rocco",223.0,784,-1.2283077459874383,-0.0051827331054322,732.0,2.921848802821428,0.0125401236172593,312.0,-0.9952003919308784,-0.0044627820265958,581.0,F
361,1ba1e45d-14a5-3375-cbbe-45fc4ef4fe77,"Stevens, Nolan",157.0,623,-1.4561165387299368,-0.0087717863778911,832.0,0.812227634130911,0.0050137508279685,378.0,-0.7111613319677108,-0.0045296900125331,582.0,C
362,34c9b6d7-581c-e992-d276-c44d50fff88d,"Smith, Dalton",175.0,683,0.2490718771807402,0.001353651506417,476.0,4.178033910723585,0.0232112995040199,198.0,-0.8161703485243965,-0.0046638305629965,584.0,LW
363,066364b9-b235-6207-1061-3d0155cb2b66,"Smith, Ty",140.0,374,1.1343696208420573,0.0041249804394256,373.0,-1.6512755817645337,-0.0078632170560215,570.0,-0.6545254805791054,-0.0046751820041364,585.0,D
364,54c92034-9ece-4a76-ae9d-be434c2eef82,"Hain, Gavin",143.0,547,-0.2240090718771803,-0.0016000647991227,584.0,3.078038979971935,0.0216763308448727,215.0,-0.6738247421887693,-0.0047120611341871,586.0,C
